;icao_code_hex;iata_type;first_flight_date;avg_duration
16456;AA7E2E;B737-800;2008-04-13T22:00:00+00:00;128.8605220228385
16457;AA7E36;B737-800;2008-12-14T23:00:00+00:00;132.0738636363636
16458;AA7E51;B737-800;2010-01-17T23:00:00+00:00;122.6926605504587
16459;AA7E56;B737-800;2010-04-13T22:00:00+00:00;120.561191626409
16460;AA7E74;B737-800;2011-02-14T23:00:00+00:00;142.0696095076401
16461;AA7D5D;B777-200;1996-01-06T23:00:00+00:00;180.4395924308588
16462;AA8114;B777-200;1996-03-21T23:00:00+00:00;179.7926657263752
16463;AA84CB;B777-200;1994-04-24T22:00:00+00:00;176.1558073654391
16464;AA8A07;B757-300;2002-02-14T23:00:00+00:00;155.5036045314109
16465;AA8A09;B757-300;2002-03-22T23:00:00+00:00;88.83708838821491
16466;AA8A26;B757-300;2003-06-03T22:00:00+00:00;166.5486257928118
16467;AA8882;B777-200;1996-06-26T22:00:00+00:00;177.8708860759494
16468;AA8C39;B777-200;1996-07-09T22:00:00+00:00;181.7395543175487
16469;AA92F8;B777-200;1998-09-07T22:00:00+00:00;546.8285714285714
16470;AA92F9;B777-200;1998-09-16T22:00:00+00:00;541.2294617563739
16471;AA92FA;B777-200;1998-10-06T22:00:00+00:00;539
16472;AA92FB;B777-200;1998-10-14T22:00:00+00:00;536.9283746556474
16473;AA92FC;B777-200;1998-11-18T23:00:00+00:00;528.5755208333334
16474;AA92FF;B777-200;1999-02-18T23:00:00+00:00;509.9145299145299
16475;AA9300;B777-200;1999-04-11T22:00:00+00:00;518
16476;AA931D;B777-200;1999-09-01T22:00:00+00:00;478.2106481481482
16477;AA9321;B777-200;2002-02-26T23:00:00+00:00;581.0604229607251
16478;AA93C9;B767-400;2002-01-20T23:00:00+00:00;405.2822429906542
16479;AA9249;B777-200;1996-07-16T22:00:00+00:00;188.2649842271293
16480;AA9600;B777-200;1996-08-22T22:00:00+00:00;193.4795918367347
16481;AA9B82;B737-800;2004-07-07T22:00:00+00:00;133.9312320916905
16482;AA99B7;B777-200;1997-02-13T23:00:00+00:00;509.6723300970874
16483;AA9D6E;B777-200;1997-02-23T23:00:00+00:00;528.2943722943722
16484;AAA244;B737-900;2009-07-07T22:00:00+00:00;143.2901430842607
16485;AAA267;B737-900;2012-02-16T23:00:00+00:00;141.0571210967251
16486;AAA125;B777-200;1997-04-15T22:00:00+00:00;513.7835294117647
16487;AAA58B;B737-800;2006-07-04T22:00:00+00:00;138.4222027972028
16488;AAA590;B737-800;2006-09-18T22:00:00+00:00;144.1204379562044
16489;AAA593;B737-800;2008-02-07T23:00:00+00:00;130.4591141396934
16490;AAA5AE;B737-800;2008-04-30T22:00:00+00:00;135.9113924050633
16491;AAA5D4;B737-800;2010-03-23T23:00:00+00:00;128.2710049423394
16492;AAA4DC;B777-200;1997-05-06T22:00:00+00:00;508.4065217391304
16493;AAA893;B777-200;1997-03-22T23:00:00+00:00;494.5135699373695
16494;AAAC4A;B777-200;1996-10-28T23:00:00+00:00;509.0169491525424
16495;AAB187;B757-300;2002-03-14T23:00:00+00:00;150.9518442622951
16496;AAB001;B777-200;1997-07-07T22:00:00+00:00;521.8677685950413
16497;AABA9A;B777-200;1999-06-17T22:00:00+00:00;526.4274193548387
16498;AABD7F;B777-200;1997-08-20T22:00:00+00:00;508.4527162977867
16499;AAC2E2;B737-800;2003-11-09T23:00:00+00:00;262.6910994764398
16500;AAC136;B777-200;1997-09-13T22:00:00+00:00;498.0145228215767
16501;AAC4ED;B777-200;1997-09-21T22:00:00+00:00;523.3262260127932
16502;AAC954;B737-900;2001-05-17T22:00:00+00:00;130.0884173297966
16503;AAC8A4;B777-200;1997-10-27T23:00:00+00:00;500.2715736040609
16504;AACD50;B737-800;2010-01-24T23:00:00+00:00;127.5840480274443
16505;AACC5B;B777-200;1997-11-12T23:00:00+00:00;521.3350125944585
16506;AAD012;B777-200;1993-01-13T23:00:00+00:00;496.8858267716536
16507;AAD3C9;B777-200;1998-01-25T23:00:00+00:00;510.983436853002
16508;AAD780;B777-200;1998-02-12T23:00:00+00:00;527.155294117647
16509;AADB37;B777-200;1998-04-26T22:00:00+00:00;512.666015625
16510;AAE757;A319-100;1997-06-15T22:00:00+00:00;125.1316839584996
16511;AAEB0E;A319-100;1997-06-19T22:00:00+00:00;118.9368723098996
16512;AAEEC5;A319-100;1997-11-02T23:00:00+00:00;121.1826205023761
16513;AAF27C;A319-100;1997-11-27T23:00:00+00:00;119.7291066282421
16514;AAF633;A319-100;1998-02-05T23:00:00+00:00;121.9882266372333
16515;AAF9EA;A319-100;1998-02-15T23:00:00+00:00;117.9510791366907
16516;AAFDA1;A319-100;1998-03-06T23:00:00+00:00;118.2261904761905
16517;AB0158;A319-100;1998-03-15T23:00:00+00:00;111.28125
16518;AB050F;A319-100;1998-05-05T22:00:00+00:00;107.1791359325606
16519;AB0B1F;A319-100;1998-06-02T22:00:00+00:00;116.4216255442671
16520;AB0ED6;A319-100;1998-06-09T22:00:00+00:00;115.735234215886
16521;AB128D;A319-100;1998-06-18T22:00:00+00:00;118.9047297297297
16522;AB1644;A319-100;1998-07-01T22:00:00+00:00;117.0687311178248
16523;AB1B3E;B737-900;2012-03-13T23:00:00+00:00;134.2823439878235
16524;AB19FB;A319-100;1998-07-13T22:00:00+00:00;118.6429539295393
16525;AB1DB2;A319-100;1998-07-21T22:00:00+00:00;120.0260809883322
16526;AB2169;A319-100;1998-07-30T22:00:00+00:00;120.0689179875948
16527;AB2520;A319-100;1998-08-05T22:00:00+00:00;123.1053351573187
16528;AB28D7;A319-100;1998-08-25T22:00:00+00:00;122.85423966363
16529;AB2C8E;A319-100;1998-10-07T22:00:00+00:00;121.9534383954155
16530;AB329E;A319-100;1998-10-15T22:00:00+00:00;116.5175983436853
16531;AB3655;A319-100;1998-12-20T23:00:00+00:00;122.0599812558576
16532;AB3A0C;A319-100;1999-01-14T23:00:00+00:00;115.6620856911884
16533;AB3DC3;A319-100;1999-01-13T23:00:00+00:00;122.9687267311988
16534;AB417A;A319-100;1999-02-08T23:00:00+00:00;102.6298245614035
16535;AB4531;A319-100;1999-03-03T23:00:00+00:00;123.1848667239897
16536;AB48E8;A319-100;1999-03-16T23:00:00+00:00;119.8131768953069
16537;AB4C9F;A319-100;1999-05-16T22:00:00+00:00;115.5834165834166
16538;AB5056;A319-100;1999-06-02T22:00:00+00:00;119.7415254237288
16539;AB540D;A319-100;2000-04-11T22:00:00+00:00;116.467845659164
16540;AB5A1D;A319-100;2000-05-15T22:00:00+00:00;125.2770562770563
16541;AB5DD4;A319-100;2000-07-26T22:00:00+00:00;116.94
16542;AB618B;A319-100;2000-08-29T22:00:00+00:00;113.9943865276664
16543;AB6542;A319-100;2000-12-07T23:00:00+00:00;129.0275387263339
16544;AB68F9;A319-100;2001-01-14T23:00:00+00:00;117.7547169811321
16545;AB6CB0;A319-100;2001-01-18T23:00:00+00:00;115.6239388794567
16546;AB7067;A319-100;2001-03-01T23:00:00+00:00;122.9621942179392
16547;AB741E;A319-100;2001-03-29T22:00:00+00:00;116.7716701902748
16548;AB77D5;A319-100;2001-04-03T22:00:00+00:00;121.9035980991174
16549;AB7B8C;A319-100;2001-05-02T22:00:00+00:00;47.71806167400881
16550;AB819C;A319-100;2001-05-28T22:00:00+00:00;120.7414965986395
16551;AB8553;A319-100;2001-06-28T22:00:00+00:00;125.3853006681514
16552;AB890A;A319-100;2001-07-26T22:00:00+00:00;117.3381037567084
16553;AB8CC1;A319-100;2001-08-07T22:00:00+00:00;113.3720670391061
16554;AB9078;A319-100;2001-09-03T22:00:00+00:00;118.3169014084507
16555;AB942F;A319-100;2001-09-02T22:00:00+00:00;118.8606856309263
16556;AB97E6;A319-100;2001-09-27T22:00:00+00:00;124.0415003990423
16557;AB9B9D;A319-100;2001-11-18T23:00:00+00:00;120.3330598851518
16558;AB9F54;A319-100;2002-01-06T23:00:00+00:00;117.7498171177761
16559;ABA30B;A319-100;2002-01-07T23:00:00+00:00;117.2414040114613
16560;ABA91B;A319-100;2002-01-23T23:00:00+00:00;117.6719337848006
16561;ABACD2;A319-100;2002-02-24T23:00:00+00:00;119.2158657513349
16562;ABB089;A319-100;2002-03-06T23:00:00+00:00;118.0384937238494
16563;ABB440;A319-100;2002-03-03T23:00:00+00:00;114.7039055404178
16564;ABB7F7;A319-100;2002-04-17T22:00:00+00:00;116.7293103448276
16565;ABBBAE;A319-100;2002-04-25T22:00:00+00:00;111.7944162436548
16566;AC0B61;B737-800;2008-01-07T23:00:00+00:00;133.8709122203098
16567;AC0B7F;B737-800;2008-05-08T22:00:00+00:00;129.4975124378109
16568;AC0B80;B737-800;2008-06-18T22:00:00+00:00;133.3619210977702
16569;AC0BA7;B737-800;2010-06-08T22:00:00+00:00;127.1610169491525
16570;AC0BC4;B737-800;2011-02-21T23:00:00+00:00;123.9634146341463
16576;E80241;B767-300;1998-09-07T22:00:00+00:00;267.2
16577;A4F2D3;B767-300;2005-10-29T22:00:00+00:00;363.2603305785124
16601;77044C;A320-200;2004-12-01T23:00:00+00:00;69.39304461942257
16602;77044D;A320-200;2011-04-20T22:00:00+00:00;145.6358695652174
16603;77044E;A320-200;2011-10-03T22:00:00+00:00;130.2021857923497
16604;77044F;A320-200;2011-11-09T23:00:00+00:00;135.9459459459459
16606;770451;A321-200;2008-02-01T23:00:00+00:00;175.7693677649154
16607;770452;A321-200;2008-09-04T22:00:00+00:00;172.2666112956811
16609;773500;B707-300;1999-10-06T22:00:00+00:00;236.1737588652482
16610;773600;B707-300;1999-10-06T22:00:00+00:00;222.384347826087
16611;773700;A330-200;1999-11-24T23:00:00+00:00;228.4397058823529
16612;773800;A330-200;1999-12-06T23:00:00+00:00;265.7464788732394
16614;770588;A330-200;2004-09-09T22:00:00+00:00;230.7881578947369
16615;77058A;A330-200;2002-02-06T23:00:00+00:00;238.4744525547445
16616;77058C;A330-300;2014-09-03T22:00:00+00:00;282.6092105263158
16617;77058D;A330-300;2014-11-02T23:00:00+00:00;381.4259567387687
16670;4CA9A8;B777-300;1998-11-15T23:00:00+00:00;245.5337552742616
16671;4CA9E0;B777-300;1999-01-17T23:00:00+00:00;213.866388308977
16672;4CA9C6;B777-300;1999-01-06T23:00:00+00:00;226.5340136054422
16673;4CA9F0;B777-300;1998-12-04T23:00:00+00:00;306.7536656891496
16683;4CA8C1;B747-400;1998-07-11T22:00:00+00:00;257.4962962962963
16684;4CA8C2;B747-400;1999-02-15T23:00:00+00:00;228.6119691119691
16685;4CA8C3;B747-400;2000-12-10T23:00:00+00:00;198.5077519379845
16686;4CA8C4;B747-400;1999-03-24T23:00:00+00:00;207.7177615571776
16687;4CA9B5;B747-400;1999-10-27T22:00:00+00:00;193.8438485804416
16688;4CA9C5;B747-400;2000-08-04T22:00:00+00:00;203.2653399668325
16689;4CA9E5;B747-400;2001-07-19T22:00:00+00:00;208.4558232931727
16691;4CA9B6;B747-400;2001-03-16T23:00:00+00:00;355.8471615720524
16694;4CAA97;B777-300;1999-09-09T22:00:00+00:00;221.6918918918919
16723;3A34C0;B737-800;2010-11-30T23:00:00+00:00;444.578313253012
16724;3A34C1;B737-800;2010-12-08T23:00:00+00:00;337.9404761904762
16726;3A4494;B777-300;2010-12-18T23:00:00+00:00;253.7417840375587
16729;798012;A300-600R;1995-11-22T23:00:00+00:00;110.5814696485623
16732;34154A;B737-800;2002-01-03T23:00:00+00:00;87.75786769428387
16733;341583;B737-800;2002-02-07T23:00:00+00:00;88.23695260947811
16734;34160E;B737-800;2002-10-14T22:00:00+00:00;91.81214689265536
16735;342058;B737-800;2004-01-07T23:00:00+00:00;89.83461807988787
16743;3422C9;A330-200;2006-03-07T23:00:00+00:00;318.381074168798
16744;3422CA;A330-200;2006-03-14T23:00:00+00:00;304.912013536379
16745;3422CB;A330-200;2006-04-27T22:00:00+00:00;303.6786389413988
16746;3424D0;A330-200;2007-01-31T23:00:00+00:00;315.0919952210275
16747;3424CE;B737-800;2007-05-10T22:00:00+00:00;74.80127186009538
16748;343147;A330-200;2008-05-14T22:00:00+00:00;295.3685039370079
16749;34320D;EMB190-200;2000-08-10T22:00:00+00:00;66.50667986145473
16751;343148;A330-200;2008-07-15T22:00:00+00:00;313.5609137055837
16752;3432D6;EMB190-200;2000-09-01T22:00:00+00:00;43.58294042006001
16753;343347;EMB190-200;2000-09-03T22:00:00+00:00;45.11630794701987
16754;343348;EMB190-200;2000-09-03T22:00:00+00:00;61.34757281553398
16755;343495;EMB190-200;2000-10-02T22:00:00+00:00;60.57650912494151
16756;343542;EMB190-200;2000-10-02T22:00:00+00:00;59.42771913721891
16757;343543;EMB190-200;2000-10-05T22:00:00+00:00;61.00734843845683
16758;343559;EMB190-200;2010-11-16T23:00:00+00:00;44.52568493150685
16759;343697;EMB190-200;;61.67210348706412
16760;3440CD;EMB190-200;2011-05-11T22:00:00+00:00;62.05183246073298
16761;344146;EMB190-200;;61.22189054726368
16763;3440CE;A330-200;2003-11-11T23:00:00+00:00;232.7851851851852
16764;344217;B737-800;2012-04-15T22:00:00+00:00;89.38037865748709
16765;344216;B737-800;2012-03-21T23:00:00+00:00;88.55699774266365
16766;344210;A330-200;2002-10-20T22:00:00+00:00;357.0353130016051
16767;344211;A330-200;2003-03-20T23:00:00+00:00;367.6998468606432
16768;344297;B737-800;2012-07-08T22:00:00+00:00;97.38885523924894
16770;344341;B737-800;2012-12-18T23:00:00+00:00;95.90435315757205
16771;344446;B737-800;2013-04-15T22:00:00+00:00;99.49625
16772;34444E;A330-200;2002-03-18T23:00:00+00:00;255.4521625163827
16773;344459;B737-800;2013-07-08T22:00:00+00:00;94.33539221741816
16774;344450;A330-300;2005-06-02T22:00:00+00:00;347.1739130434783
16775;34444F;A330-300;2010-02-18T23:00:00+00:00;394.1923774954628
16776;344487;B737-800;2013-10-22T22:00:00+00:00;96.20936280884266
16777;3444C3;B737-800;2013-12-09T23:00:00+00:00;96.42544987146529
16779;3444CE;A330-200;2009-03-16T23:00:00+00:00;369.3715170278638
16780;3450CC;A330-300;2014-10-01T22:00:00+00:00;417.7404458598726
16781;4242C5;B777-200;2004-03-03T23:00:00+00:00;303.4872521246459
16784;4A1961;F28 MK0100;1991-05-30T22:00:00+00:00;81.72084805653711
16785;4A1B41;F28 MK0100;1992-05-05T22:00:00+00:00;64.31316187594554
16804;4A1962;F28 MK0100;1991-11-26T23:00:00+00:00;67.14629258517034
16805;7C089A;B737-800;2010-07-18T22:00:00+00:00;88.06930693069307
16806;7C6A8C;B737-700;2005-07-08T22:00:00+00:00;70.16387236343969
16807;7C6A8D;B737-700;2005-08-16T22:00:00+00:00;72.55227148330597
16808;7C6C52;B737-800;2003-07-21T22:00:00+00:00;87.78907611853573
16809;7C6C53;B737-800;2003-07-30T22:00:00+00:00;88.32981839484475
16810;7C6C54;B737-800;2003-08-17T22:00:00+00:00;90.55648038049941
16811;7C6C55;B737-800;2003-08-19T22:00:00+00:00;88.58558030480657
16812;7C6C56;B737-800;2003-08-25T22:00:00+00:00;89.94953596287704
16813;7C6C57;B737-800;2003-09-18T22:00:00+00:00;88.42146282973621
16814;7C6C58;B737-800;2003-09-24T22:00:00+00:00;91.14222503160556
16815;7C6C59;B737-800;2004-02-19T23:00:00+00:00;99.3641488162345
16816;7C6C5A;B737-800;2004-03-28T22:00:00+00:00;89.49210822998873
16817;7C6C5B;B737-800;2004-05-03T22:00:00+00:00;88.86711573790569
16819;7C6C60;B737-800;2004-07-28T22:00:00+00:00;99.88925081433224
16820;7C6C61;B777-300;2009-01-07T23:00:00+00:00;806.4297520661157
16821;7C6C6F;B777-300;2009-01-18T23:00:00+00:00;811.277628032345
16822;7C6C70;B777-300;2009-02-09T23:00:00+00:00;804.9559228650138
16823;7C6C71;B777-300;2009-07-14T22:00:00+00:00;810.1680440771349
16824;7C6C73;B777-300;2010-11-07T23:00:00+00:00;805.347266881029
16825;7C6D20;B737-800;2004-08-10T22:00:00+00:00;86.81409891984082
16826;7C6D21;B737-800;2004-09-02T22:00:00+00:00;101.6336689038031
16827;7C6D22;B737-800;2004-09-21T22:00:00+00:00;88.79914790018259
16828;7C6D23;B737-800;2004-10-12T22:00:00+00:00;97.25993555316863
16829;7C6D24;B737-800;2005-03-14T23:00:00+00:00;87.92031425364759
16830;7C6D25;B737-800;2005-04-14T22:00:00+00:00;89.81972361809045
16831;7C6D26;B737-800;2006-05-10T22:00:00+00:00;88.46901648664014
16832;7C6D27;B737-800;2006-07-18T22:00:00+00:00;91.03222222222222
16833;7C6D28;B737-800;2006-07-28T22:00:00+00:00;88.47222222222223
16834;7C6D29;B737-800;2006-09-10T22:00:00+00:00;90.22075688073394
16835;7C6D2A;B737-800;2007-08-01T22:00:00+00:00;90.12285714285714
16836;7C6D2B;B737-800;2007-08-06T22:00:00+00:00;90.68599629858112
16838;7C6D2E;B737-800;2008-02-10T23:00:00+00:00;90.35378201310304
16839;7C6D2F;B737-800;2008-06-11T22:00:00+00:00;90.7536231884058
16840;7C6D30;B737-800;2008-08-06T22:00:00+00:00;89.44438202247191
16841;7C6D31;B737-800;2009-09-30T22:00:00+00:00;91.01345816266823
16842;7C6D32;B737-800;2009-10-25T23:00:00+00:00;88.08480325644504
16843;7C6D33;B737-800;2009-12-07T23:00:00+00:00;87.98897272199652
16844;7C6D34;B737-800;2010-03-22T23:00:00+00:00;88.81467889908257
16845;7C6D35;B737-800;2010-05-12T22:00:00+00:00;87.83342618384401
16846;7C6D36;B737-800;2010-09-01T22:00:00+00:00;89.14189944134078
16847;7C6D37;B737-800;2010-09-14T22:00:00+00:00;91.74179292929293
16848;7C6D38;B737-800;2010-12-01T23:00:00+00:00;90.12971428571429
16849;7C6D39;B737-800;2011-01-17T23:00:00+00:00;90.62350119904077
16850;7C7526;A330-200;2012-02-27T23:00:00+00:00;290.0364077669903
16851;7C7527;A330-200;2012-03-20T23:00:00+00:00;280.3632130384167
16852;7C7528;A330-200;2012-05-15T22:00:00+00:00;308.4880503144654
16853;7C752A;A330-200;2013-03-20T23:00:00+00:00;278.0989974937343
16854;7C752B;A330-200;2013-08-21T22:00:00+00:00;307.5025773195876
16855;7C752D;A330-200;2014-06-10T22:00:00+00:00;285.6266666666667
16856;7C7A36;B737-800;2011-03-11T23:00:00+00:00;89.10133630289532
16857;7C7A38;B737-800;2011-04-09T22:00:00+00:00;90.36477987421384
16858;7C7A39;B737-800;2011-05-21T22:00:00+00:00;89.59003601440577
